#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,75.42613636,2722.222222
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,86.07954545,2713.282248
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,94.81534091,2708.812261
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,98.4375,2704.342273
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,102.0596591,2699.872286
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,104.8295455,2695.402299
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,111.4346591,2690.932312
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,118.4659091,2686.462324
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,122.0880682,2681.992337
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,127.6278409,2677.52235
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,132.4005682,2673.052363
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,143.1818182,2668.582375
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,154.4744318,2659.642401
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,158.3096591,2655.172414
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,162.1448864,2650.702427
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,169.1761364,2646.232439
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,176.6335227,2637.292465
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,180.46875,2632.822478
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,184.3039773,2628.35249
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,191.3352273,2623.882503
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,195.3835227,2619.412516
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,199.21875,2614.942529
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,206.6761364,2606.002554
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,213.7073864,2601.532567
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,217.96875,2597.06258
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,222.2301136,2592.592593
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,225.4261364,2588.122605
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,232.03125,2583.652618
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,240.3409091,2579.182631
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,244.1761364,2574.712644
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,248.6505682,2570.242656
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,252.0596591,2565.772669
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,259.7301136,2561.302682
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,268.8920455,2552.362708
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,273.1534091,2547.89272
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,277.4147727,2543.422733
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,284.8721591,2538.952746
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,289.7727273,2534.482759
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,293.3948864,2530.012771
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,297.4431818,2525.542784
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,301.0653409,2521.072797
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,308.0965909,2516.60281
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,312.5710227,2512.132822
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,316.6193182,2507.662835
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,324.5028409,2498.722861
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,331.7471591,2494.252874
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,336.6477273,2489.782886
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,340.6960227,2485.312899
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,347.9403409,2476.372925
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,355.1846591,2471.902937
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,359.0198864,2467.43295
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,362.8551136,2462.962963
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,365.4119318,2458.492976
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,374.5738636,2454.022989
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,386.2926136,2445.083014
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,391.40625,2440.613027
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,396.7329545,2436.14304
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,405.8948864,2431.673052
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,412.0738636,2427.203065
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,416.1221591,2422.733078
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,421.0227273,2418.263091
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,426.5625,2413.793103
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,435.7244318,2409.323116
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,440.625,2404.853129
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,445.7386364,2400.383142
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,455.7528409,2391.443167
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,465.1278409,2386.97318
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,470.2414773,2382.503193
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,475.1420455,2378.033206
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,485.5823864,2369.093231
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,494.7443182,2364.623244
datasheet_36.pdf,2780,3.7,4.2,2780,2.75,2780,497.9403409,2360.153257
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,0.425230333,1630.102041
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,0.850460666,1625
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,1.275690999,1622.44898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,2.126151665,1617.346939
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,4.677533664,1612.244898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,8.079376329,1609.693878
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,9.992912828,1607.142857
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,11.05598866,1604.591837
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,15.73352232,1599.489796
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,20.19844082,1594.387755
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,21.47413182,1591.836735
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,22.96243799,1589.285714
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,27.00212615,1586.734694
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,31.25442948,1581.632653
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,33.38058115,1579.081633
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,35.50673281,1576.530612
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,39.33380581,1573.979592
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,42.52303331,1571.428571
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,44.01133948,1568.877551
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,45.49964564,1566.326531
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,47.20056697,1563.77551
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,50.17717931,1561.22449
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,52.0907158,1558.673469
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,53.79163714,1556.122449
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,56.5556343,1551.020408
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,59.1070163,1548.469388
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,60.80793763,1545.918367
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,62.2962438,1543.367347
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,65.4854713,1538.265306
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,68.0368533,1535.714286
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,69.09992913,1533.163265
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,70.80085046,1530.612245
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,71.86392629,1528.061224
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,74.41530829,1525.510204
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,77.60453579,1520.408163
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,79.30545712,1517.857143
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,80.79376329,1515.306122
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,83.34514529,1512.755102
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,86.32175762,1507.653061
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,88.02267895,1505.102041
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,89.51098512,1502.55102
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,92.06236712,1500
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,93.55067328,1497.44898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,95.03897945,1494.897959
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,98.01559178,1489.795918
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,100.7795889,1487.244898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,102.4805103,1484.693878
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,104.3940468,1482.142857
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,108.0085046,1477.040816
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,110.9851169,1474.489796
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,112.4734231,1471.938776
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,114.1743444,1469.387755
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,115.6626506,1466.836735
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,118.6392629,1464.285714
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,122.2537208,1459.183673
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,124.1672573,1456.632653
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,125.8681786,1454.081633
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,128.8447909,1451.530612
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,130.9709426,1448.979592
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,132.4592488,1446.428571
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,134.1601701,1443.877551
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,136.0737066,1441.326531
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,139.0503189,1438.77551
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,140.7512403,1436.22449
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,142.6647768,1433.673469
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,146.0362458,1428.571429
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,149.0432318,1426.020408
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,150.7441531,1423.469388
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,152.6576896,1420.918367
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,156.2721474,1415.816327
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,159.2487597,1413.265306
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,160.5244507,1410.714286
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,162.2253721,1408.163265
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,163.7136782,1405.612245
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,166.6902906,1403.061224
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,170.3047484,1397.959184
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,172.6435152,1395.408163
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,174.9822821,1392.857143
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,177.7462792,1390.306122
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,180.7228916,1385.204082
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,182.6364281,1382.653061
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,184.3373494,1380.102041
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,187.3139617,1377.55102
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,190.7158044,1372.44898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,194.3302622,1367.346939
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,197.5194897,1364.795918
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,199.2204111,1362.244898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,201.5591779,1359.693878
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,206.2367116,1354.591837
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,210.0637845,1352.040816
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,212.1899362,1349.489796
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,214.7413182,1346.938776
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,219.8440822,1341.836735
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,223.8837704,1339.285714
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,225.3720765,1336.734694
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,227.9234585,1334.183673
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,229.836995,1331.632653
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,233.8766832,1329.081633
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,238.3416017,1323.979592
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,240.8929837,1321.428571
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,243.4443657,1318.877551
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,247.4840539,1316.326531
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,251.7363572,1311.22449
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,254.075124,1308.673469
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,256.626506,1306.122449
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,260.453579,1303.571429
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,262.5797307,1301.020408
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,264.9184975,1298.469388
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,269.5960312,1293.367347
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,273.6782424,1290.816327
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,275.761871,1288.265306
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,278.1006378,1285.714286
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,279.8015592,1283.163265
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,283.416017,1280.612245
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,287.24309,1278.061224
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,288.9440113,1275.510204
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,291.4953933,1272.959184
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,293.621545,1270.408163
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,297.6612332,1267.857143
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,302.3387668,1262.755102
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,304.6775337,1260.204082
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,307.2289157,1257.653061
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,311.0559887,1255.102041
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,313.3947555,1252.55102
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,315.5209072,1250
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,317.859674,1247.44898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,320.411056,1244.897959
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,324.4507442,1242.346939
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,326.5768958,1239.795918
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,328.9156627,1237.244898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,333.5931963,1232.142857
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,337.6328845,1229.591837
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,339.7590361,1227.040816
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,342.097803,1224.489796
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,346.9879518,1219.387755
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,351.02764,1216.836735
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,352.9411765,1214.285714
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,355.2799433,1211.734694
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,356.9808646,1209.183673
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,361.0205528,1206.632653
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,366.1233168,1201.530612
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,368.4620836,1198.979592
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,371.0134656,1196.428571
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,375.0531538,1193.877551
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,379.092842,1188.77551
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,381.4316088,1186.22449
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,384.195606,1183.673469
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,388.2352941,1181.122449
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,392.4875974,1176.020408
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,397.3777463,1170.918367
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,402.0552799,1168.367347
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,405.0318923,1165.816327
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,408.2211198,1163.265306
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,410.7725018,1160.714286
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,415.2374203,1158.163265
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,420.5527994,1155.612245
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,423.1041814,1153.061224
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,426.5060241,1150.510204
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,428.6321758,1147.959184
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,434.1601701,1145.408163
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,441.3890858,1140.306122
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,444.5783133,1137.755102
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,448.1927711,1135.204082
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,453.7207654,1132.653061
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,459.4613749,1127.55102
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,462.8632176,1125
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,466.6902906,1122.44898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,472.2182849,1119.897959
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,477.5336641,1114.795918
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,480.9355067,1112.244898
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,484.7625797,1109.693878
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,490.2905741,1107.142857
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,493.2671864,1104.591837
datasheet_45.pdf,1620,3.7,4.2,1130,2.75,1620,496.6690291,1102.040816
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,2.553191489,2207.006369
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,5.531914894,2203.821656
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,9.14893617,2200.636943
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,13.82978723,2197.452229
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,21.70212766,2194.267516
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,25.95744681,2191.082803
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,29.14893617,2187.898089
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,32.9787234,2181.528662
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,37.65957447,2178.343949
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,42.34042553,2175.159236
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,45.10638298,2171.974522
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,48.5106383,2168.789809
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,50.42553191,2165.605096
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,51.70212766,2162.420382
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,59.14893617,2159.235669
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,64.25531915,2156.050955
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,69.57446809,2152.866242
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,71.27659574,2149.681529
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,77.13947991,2146.496815
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,82.34042553,2143.312102
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,86.26692456,2140.127389
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,91.70212766,2136.942675
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,97.65957447,2133.757962
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,101.4893617,2130.573248
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,104.0425532,2127.388535
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,106.3829787,2124.203822
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,106.8085106,2121.019108
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,110.4255319,2117.834395
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,114.0425532,2114.649682
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,114.4680851,2111.464968
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,116.5957447,2108.280255
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,120.6382979,2101.910828
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,124.4680851,2098.726115
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,126.8085106,2095.541401
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,128.9361702,2092.356688
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,130.6382979,2089.171975
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,133.6170213,2085.987261
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,137.2340426,2082.802548
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,140.212766,2079.617834
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,142.5531915,2076.433121
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,143.1914894,2073.248408
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,146.899696,2070.063694
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,151.4893617,2063.694268
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,153.8297872,2060.509554
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,155.6382979,2057.324841
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,159.5744681,2054.140127
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,164.0425532,2047.770701
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,166.1702128,2044.585987
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,168.2978723,2041.401274
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,172.1276596,2038.216561
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,174.4680851,2035.031847
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,176.8085106,2031.847134
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,182.5531915,2025.477707
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,186.8085106,2019.10828
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,189.1489362,2015.923567
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,193.4042553,2009.55414
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,197.2340426,2006.369427
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,199.3617021,2003.184713
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,201.9148936,2000
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,208.2978723,1993.630573
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,214.2553191,1987.261146
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,216.5957447,1984.076433
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,219.1489362,1980.89172
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,223.8297872,1977.707006
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,228.9361702,1971.33758
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,231.4893617,1968.152866
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,234.0425532,1964.968153
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,238.9007092,1961.783439
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,243.8297872,1955.414013
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,246.3829787,1952.229299
