#LB_label,#LA_label,#ID,ChargeTransfer,Total_MW,MW,AMW,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nAB,nH,nC,nN,nO,nS,nF,nCL,nX,nR05,nR06,nR08,nR09,nR10,nR12,nBnz,nCp,nCs,nCt,nCq,nCrt,nCar,nCbH,nCb-,nCconj,nR=Cp,nR=Cs,nR=Ct,nRCONHR,nRCONR2,nROCON,nRCO,nArCO,nCONN,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nRCN,nN(CO)2,nRSR,nArX,nCXr=,nCconjX,nPyrrolidines,nPyrroles,nThiophenes,nPyridines,nPyrazines,nHDon,nHAcc,C-001,C-002,C-005,C-006,C-008,C-016,C-018,C-019,C-020,C-024,C-025,C-026,C-027,C-028,C-033,C-034,C-035,C-040,C-041,H-046,H-047,H-048,H-049,H-051,H-052,N-072,N-075,F-084,F-085,S-107,S-108,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,ALOGP,la_MW,la_AMW,la_Mv,la_Me,la_Mp,la_Ms,la_nAT,la_nSK,la_nBT,la_nBO,la_nBM,la_SCBO,la_ARR,la_RBF,la_nAB,la_nH,la_nC,la_nF,la_nCL,la_nB,la_nHM,la_nX,la_nBnz,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Ui,la_Hy,la_MLOGP,la_LAI
1,1,C9H6NOF:AlCl3,-0.13688,296.49,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
1,2,C9H6NOF:AlH3,-0.116,193.17,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
1,3,C9H6NOF:C18F15Al,-0.13362,691.32,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
1,4,C9H6NOF:C3H9Al,-0.09708,235.26,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
1,5,C9H6NOF:C2H5AlCl2,-0.12002,290.11,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
1,6,C9H6NOF:BH3,-0.28294,177,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
1,7,C9H6NOF:BF3,-0.20068,230.97,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
1,8,C9H6NOF:BCl3,-0.27712,280.32,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
1,9,C9H6NOF:BBr3,-0.26876,413.67,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
1,10,C9H6NOF:C18BF15,-0.32092,675.15,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
1,11,C9H6NOF:BI3,-0.2376,554.67,163.16,9.06,0.69,1.03,0.7,2.9,18,12,19,13,8,18,0.462,2,3,0,0,2,6,6,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,3.17,-0.164,42.398,32.86,32.86,2.28,1.502,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
2,1,C10H9NO:AlCl3,-0.12416,292.53,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
2,2,C10H9NO:AlH3,-0.10052,189.21,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
2,3,C10H9NO:C18F15Al,-0.1095,687.36,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
2,4,C10H9NO:C3H9Al,-0.08118,231.3,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
2,5,C10H9NO:C2H5AlCl2,-0.10934,286.15,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
2,6,C10H9NO:BH3,-0.26662,173.04,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
2,7,C10H9NO:BF3,-0.20746,227.01,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
2,8,C10H9NO:BCl3,-0.26022,276.36,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
2,9,C10H9NO:BBr3,-0.24884,409.71,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
2,10,C10H9NO:C18BF15,-0.2892,671.19,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
2,11,C10H9NO:BI3,-0.21384,550.71,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
2,12,C10H9NO:O2S,-0.05754,223.27,159.2,7.58,0.66,1,0.69,2.39,21,12,22,13,8,18,0.462,2,3,0,0,2,6,9,10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,3.17,-0.807,47.079,22,22,2.162,1.503,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
3,1,C9H7NO:AlCl3,-0.13906,278.5,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
3,2,C9H7NO:AlH3,-0.11892,175.18,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
3,3,C9H7NO:C18F15Al,-0.13718,673.33,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
3,4,C9H7NO:C3H9Al,-0.10048,217.27,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
3,5,C9H7NO:C2H5AlCl2,-0.1287,272.12,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
3,6,C9H7NO:BH3,-0.2864,159.01,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
3,7,C9H7NO:BF3,-0.21148,212.98,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
3,8,C9H7NO:BCl3,-0.28152,262.33,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
3,9,C9H7NO:BBr3,-0.27146,395.68,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
3,10,C9H7NO:C18BF15,-0.32594,657.16,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
3,11,C9H7NO:BI3,-0.24324,536.68,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
3,12,C9H7NO:O2S,-0.04564,209.24,145.17,8.06,0.68,1,0.71,2.47,18,11,19,12,8,17,0.5,2,3,0,0,2,6,7,9,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3.17,-0.206,42.182,32.86,32.86,1.859,1.297,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
4,1,C13H4N2OCl2:AlCl3,-0.15284,408.42,275.09,12.5,0.82,1.04,0.85,2.92,22,18,23,19,11,29,0.316,2,3,0,0,3,6,4,13,2,1,0,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,6,2,4,5,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3.585,-0.709,69.388,64.65,64.65,2.581,3.391,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
4,2,C13H4N2OCl2:AlH3,-0.12942,305.1,275.09,12.5,0.82,1.04,0.85,2.92,22,18,23,19,11,29,0.316,2,3,0,0,3,6,4,13,2,1,0,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,6,2,4,5,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3.585,-0.709,69.388,64.65,64.65,2.581,3.391,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
