#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_27,700,3.7,4.2,700,2.75,700,36.59574468,664.4783715
datasheet_27,700,3.7,4.2,700,2.75,700,45.10638298,661.9338422
datasheet_27,700,3.7,4.2,700,2.75,700,54.46808511,659.389313
datasheet_27,700,3.7,4.2,700,2.75,700,64.68085106,656.8447837
datasheet_27,700,3.7,4.2,700,2.75,700,76.17021277,654.3002545
datasheet_27,700,3.7,4.2,700,2.75,700,88.08510638,651.7557252
datasheet_27,700,3.7,4.2,700,2.75,700,97.44680851,649.2111959
datasheet_27,700,3.7,4.2,700,2.75,700,105.5319149,646.6666667
datasheet_27,700,3.7,4.2,700,2.75,700,114.0425532,644.1221374
datasheet_27,700,3.7,4.2,700,2.75,700,120.4255319,641.5776081
datasheet_27,700,3.7,4.2,700,2.75,700,129.3617021,639.0330789
datasheet_27,700,3.7,4.2,700,2.75,700,137.4468085,636.4885496
datasheet_27,700,3.7,4.2,700,2.75,700,145.106383,633.9440204
datasheet_27,700,3.7,4.2,700,2.75,700,151.9148936,631.3994911
datasheet_27,700,3.7,4.2,700,2.75,700,159.1489362,628.8549618
datasheet_27,700,3.7,4.2,700,2.75,700,166.8085106,626.3104326
datasheet_27,700,3.7,4.2,700,2.75,700,175.7446809,623.7659033
datasheet_27,700,3.7,4.2,700,2.75,700,184.2553191,621.221374
datasheet_27,700,3.7,4.2,700,2.75,700,191.4893617,618.6768448
datasheet_27,700,3.7,4.2,700,2.75,700,198.7234043,616.1323155
datasheet_27,700,3.7,4.2,700,2.75,700,206.3829787,613.5877863
datasheet_27,700,3.7,4.2,700,2.75,700,212.7659574,611.043257
datasheet_27,700,3.7,4.2,700,2.75,700,221.2765957,608.4987277
datasheet_27,700,3.7,4.2,700,2.75,700,228.9361702,605.9541985
datasheet_27,700,3.7,4.2,700,2.75,700,236.5957447,603.4096692
datasheet_27,700,3.7,4.2,700,2.75,700,242.5531915,600.8651399
datasheet_27,700,3.7,4.2,700,2.75,700,249.3617021,598.3206107
datasheet_27,700,3.7,4.2,700,2.75,700,257.0212766,595.7760814
datasheet_27,700,3.7,4.2,700,2.75,700,265.106383,593.2315522
datasheet_27,700,3.7,4.2,700,2.75,700,273.1914894,590.6870229
datasheet_27,700,3.7,4.2,700,2.75,700,279.5744681,588.1424936
datasheet_27,700,3.7,4.2,700,2.75,700,286.8085106,585.5979644
datasheet_27,700,3.7,4.2,700,2.75,700,294.893617,583.0534351
datasheet_27,700,3.7,4.2,700,2.75,700,300.4255319,580.5089059
datasheet_27,700,3.7,4.2,700,2.75,700,307.6595745,577.9643766
datasheet_27,700,3.7,4.2,700,2.75,700,314.4680851,575.4198473
datasheet_27,700,3.7,4.2,700,2.75,700,320.8510638,572.8753181
datasheet_27,700,3.7,4.2,700,2.75,700,326.3829787,570.3307888
datasheet_27,700,3.7,4.2,700,2.75,700,331.9148936,567.7862595
datasheet_27,700,3.7,4.2,700,2.75,700,338.2978723,565.2417303
datasheet_27,700,3.7,4.2,700,2.75,700,345.5319149,562.697201
datasheet_27,700,3.7,4.2,700,2.75,700,352.3404255,560.1526718
datasheet_27,700,3.7,4.2,700,2.75,700,357.4468085,557.6081425
datasheet_27,700,3.7,4.2,700,2.75,700,363.4042553,555.0636132
datasheet_27,700,3.7,4.2,700,2.75,700,370.212766,552.519084
datasheet_27,700,3.7,4.2,700,2.75,700,376.1702128,549.9745547
datasheet_27,700,3.7,4.2,700,2.75,700,383.4042553,547.4300254
datasheet_27,700,3.7,4.2,700,2.75,700,389.787234,544.8854962
datasheet_27,700,3.7,4.2,700,2.75,700,395.7446809,542.3409669
datasheet_27,700,3.7,4.2,700,2.75,700,400.8510638,539.7964377
datasheet_27,700,3.7,4.2,700,2.75,700,405.5319149,537.2519084
datasheet_27,700,3.7,4.2,700,2.75,700,410.6382979,534.7073791
datasheet_27,700,3.7,4.2,700,2.75,700,416.1702128,532.1628499
datasheet_27,700,3.7,4.2,700,2.75,700,421.7021277,529.6183206
datasheet_27,700,3.7,4.2,700,2.75,700,425.5319149,527.0737913
datasheet_27,700,3.7,4.2,700,2.75,700,430.6382979,524.5292621
datasheet_27,700,3.7,4.2,700,2.75,700,435.7446809,521.9847328
datasheet_27,700,3.7,4.2,700,2.75,700,440.4255319,519.4402036
datasheet_27,700,3.7,4.2,700,2.75,700,445.9574468,516.8956743
datasheet_27,700,3.7,4.2,700,2.75,700,451.4893617,514.351145
datasheet_27,700,3.7,4.2,700,2.75,700,456.1702128,511.8066158
datasheet_27,700,3.7,4.2,700,2.75,700,460.4255319,509.2620865
datasheet_27,700,3.7,4.2,700,2.75,700,465.106383,506.7175573
datasheet_27,700,3.7,4.2,700,2.75,700,470.6382979,504.173028
datasheet_27,700,3.7,4.2,700,2.75,700,476.1702128,501.6284987
datasheet_27,700,3.7,4.2,700,2.75,700,481.2765957,499.0839695
datasheet_27,700,3.7,4.2,700,2.75,700,485.106383,496.5394402
datasheet_27,700,3.7,4.2,700,2.75,700,490.212766,493.9949109
datasheet_27,700,3.7,4.2,700,2.75,700,495.3191489,491.4503817
datasheet_27,700,3.7,4.2,700,2.75,700,497.8723404,488.9058524
datasheet_28,920,3.7,4.2,920,2.75,920,0,921.3265306
datasheet_28,920,3.7,4.2,920,2.75,920,0.853485064,913.6734694
datasheet_28,920,3.7,4.2,920,2.75,920,1.706970128,908.5714286
datasheet_28,920,3.7,4.2,920,2.75,920,2.560455192,906.0204082
datasheet_28,920,3.7,4.2,920,2.75,920,3.413940256,900.9183673
datasheet_28,920,3.7,4.2,920,2.75,920,4.26742532,898.3673469
datasheet_28,920,3.7,4.2,920,2.75,920,5.120910384,895.8163265
datasheet_28,920,3.7,4.2,920,2.75,920,6.40113798,893.2653061
datasheet_28,920,3.7,4.2,920,2.75,920,7.681365576,890.7142857
datasheet_28,920,3.7,4.2,920,2.75,920,8.961593172,888.1632653
datasheet_28,920,3.7,4.2,920,2.75,920,10.6685633,885.6122449
datasheet_28,920,3.7,4.2,920,2.75,920,11.9487909,883.0612245
datasheet_28,920,3.7,4.2,920,2.75,920,13.65576102,880.5102041
datasheet_28,920,3.7,4.2,920,2.75,920,15.36273115,877.9591837
datasheet_28,920,3.7,4.2,920,2.75,920,17.06970128,875.4081633
datasheet_28,920,3.7,4.2,920,2.75,920,20.48364154,872.8571429
datasheet_28,920,3.7,4.2,920,2.75,920,23.89758179,870.3061224
datasheet_28,920,3.7,4.2,920,2.75,920,26.88477952,867.755102
datasheet_28,920,3.7,4.2,920,2.75,920,31.57894737,865.2040816
datasheet_28,920,3.7,4.2,920,2.75,920,36.27311522,862.6530612
datasheet_28,920,3.7,4.2,920,2.75,920,41.3940256,860.1020408
datasheet_28,920,3.7,4.2,920,2.75,920,47.36842105,857.5510204
datasheet_28,920,3.7,4.2,920,2.75,920,53.3428165,855
datasheet_28,920,3.7,4.2,920,2.75,920,58.03698435,852.4489796
datasheet_28,920,3.7,4.2,920,2.75,920,64.0113798,849.8979592
datasheet_28,920,3.7,4.2,920,2.75,920,69.13229018,847.3469388
datasheet_28,920,3.7,4.2,920,2.75,920,73.82645804,844.7959184
datasheet_28,920,3.7,4.2,920,2.75,920,79.80085349,842.244898
datasheet_28,920,3.7,4.2,920,2.75,920,85.77524893,839.6938776
datasheet_28,920,3.7,4.2,920,2.75,920,91.32290185,837.1428571
datasheet_28,920,3.7,4.2,920,2.75,920,96.44381223,834.5918367
datasheet_28,920,3.7,4.2,920,2.75,920,102.8449502,832.0408163
datasheet_28,920,3.7,4.2,920,2.75,920,113.5135135,829.4897959
datasheet_28,920,3.7,4.2,920,2.75,920,125.8890469,826.9387755
datasheet_28,920,3.7,4.2,920,2.75,920,139.1180654,824.3877551
datasheet_28,920,3.7,4.2,920,2.75,920,148.5064011,821.8367347
datasheet_28,920,3.7,4.2,920,2.75,920,160.0284495,819.2857143
datasheet_28,920,3.7,4.2,920,2.75,920,171.1237553,816.7346939
datasheet_28,920,3.7,4.2,920,2.75,920,181.3655761,814.1836735
datasheet_28,920,3.7,4.2,920,2.75,920,194.1678521,811.6326531
datasheet_28,920,3.7,4.2,920,2.75,920,204.8364154,809.0816327
datasheet_28,920,3.7,4.2,920,2.75,920,213.371266,806.5306122
datasheet_28,920,3.7,4.2,920,2.75,920,221.0526316,803.9795918
datasheet_28,920,3.7,4.2,920,2.75,920,227.8805121,801.4285714
datasheet_28,920,3.7,4.2,920,2.75,920,236.8421053,798.877551
datasheet_28,920,3.7,4.2,920,2.75,920,245.8036984,796.3265306
datasheet_28,920,3.7,4.2,920,2.75,920,255.1920341,793.7755102
datasheet_28,920,3.7,4.2,920,2.75,920,262.0199147,791.2244898
datasheet_28,920,3.7,4.2,920,2.75,920,270.5547653,788.6734694
datasheet_28,920,3.7,4.2,920,2.75,920,278.6628734,786.122449
datasheet_28,920,3.7,4.2,920,2.75,920,285.9174964,783.5714286
datasheet_28,920,3.7,4.2,920,2.75,920,295.3058321,781.0204082
datasheet_28,920,3.7,4.2,920,2.75,920,305.5476529,778.4693878
datasheet_28,920,3.7,4.2,920,2.75,920,315.3627312,775.9183673
datasheet_28,920,3.7,4.2,920,2.75,920,325.1778094,773.3673469
datasheet_28,920,3.7,4.2,920,2.75,920,333.2859175,770.8163265
datasheet_28,920,3.7,4.2,920,2.75,920,343.5277383,768.2653061
datasheet_28,920,3.7,4.2,920,2.75,920,352.916074,765.7142857
datasheet_28,920,3.7,4.2,920,2.75,920,364.0113798,763.1632653
datasheet_28,920,3.7,4.2,920,2.75,920,372.1194879,760.6122449
datasheet_28,920,3.7,4.2,920,2.75,920,381.9345661,758.0612245
datasheet_28,920,3.7,4.2,920,2.75,920,390.8961593,755.5102041
datasheet_28,920,3.7,4.2,920,2.75,920,400.7112376,752.9591837
datasheet_28,920,3.7,4.2,920,2.75,920,411.3798009,750.4081633
datasheet_28,920,3.7,4.2,920,2.75,920,421.6216216,747.8571429
datasheet_28,920,3.7,4.2,920,2.75,920,430.5832148,745.3061224
datasheet_28,920,3.7,4.2,920,2.75,920,440.398293,742.755102
datasheet_28,920,3.7,4.2,920,2.75,920,448.5064011,740.2040816
datasheet_28,920,3.7,4.2,920,2.75,920,458.3214794,737.6530612
datasheet_28,920,3.7,4.2,920,2.75,920,468.9900427,735.1020408
datasheet_28,920,3.7,4.2,920,2.75,920,479.2318634,732.5510204
datasheet_28,920,3.7,4.2,920,2.75,920,487.3399716,730
datasheet_28,920,3.7,4.2,920,2.75,920,495.4480797,727.4489796
datasheet_29,900,3.7,4.2,900,2.75,900,0.85106383,891.1392405
datasheet_29,900,3.7,4.2,900,2.75,900,1.70212766,881.0126582
datasheet_29,900,3.7,4.2,900,2.75,900,2.553191489,878.4810127
datasheet_29,900,3.7,4.2,900,2.75,900,3.404255319,870.8860759
datasheet_29,900,3.7,4.2,900,2.75,900,4.255319149,863.2911392
datasheet_29,900,3.7,4.2,900,2.75,900,5.106382979,860.7594937
datasheet_29,900,3.7,4.2,900,2.75,900,5.957446809,855.6962025
datasheet_29,900,3.7,4.2,900,2.75,900,7.234042553,853.164557
datasheet_29,900,3.7,4.2,900,2.75,900,8.510638298,848.1012658
datasheet_29,900,3.7,4.2,900,2.75,900,9.361702128,845.5696203
datasheet_29,900,3.7,4.2,900,2.75,900,10.21276596,843.0379747
datasheet_29,900,3.7,4.2,900,2.75,900,11.06382979,840.5063291
datasheet_29,900,3.7,4.2,900,2.75,900,11.91489362,837.9746835
datasheet_29,900,3.7,4.2,900,2.75,900,13.19148936,835.443038
datasheet_29,900,3.7,4.2,900,2.75,900,14.89361702,832.9113924
datasheet_29,900,3.7,4.2,900,2.75,900,16.59574468,830.3797468
datasheet_29,900,3.7,4.2,900,2.75,900,18.29787234,827.8481013
datasheet_29,900,3.7,4.2,900,2.75,900,20.85106383,825.3164557
datasheet_29,900,3.7,4.2,900,2.75,900,23.82978723,822.7848101
datasheet_29,900,3.7,4.2,900,2.75,900,26.38297872,820.2531646
datasheet_29,900,3.7,4.2,900,2.75,900,28.93617021,817.721519
datasheet_29,900,3.7,4.2,900,2.75,900,42.12765957,815.1898734
datasheet_29,900,3.7,4.2,900,2.75,900,70.63829787,812.6582278
datasheet_29,900,3.7,4.2,900,2.75,900,105.106383,810.1265823
datasheet_29,900,3.7,4.2,900,2.75,900,126.3829787,807.5949367
datasheet_29,900,3.7,4.2,900,2.75,900,148.9361702,805.0632911
datasheet_29,900,3.7,4.2,900,2.75,900,169.787234,802.5316456
datasheet_29,900,3.7,4.2,900,2.75,900,189.3617021,800
datasheet_29,900,3.7,4.2,900,2.75,900,202.5531915,797.4683544
datasheet_29,900,3.7,4.2,900,2.75,900,220.4255319,794.9367089
datasheet_29,900,3.7,4.2,900,2.75,900,237.4468085,792.4050633
datasheet_29,900,3.7,4.2,900,2.75,900,255.3191489,789.8734177
datasheet_29,900,3.7,4.2,900,2.75,900,271.9148936,787.3417722
datasheet_29,900,3.7,4.2,900,2.75,900,293.9893617,784.8101266
datasheet_29,900,3.7,4.2,900,2.75,900,313.6170213,782.278481
datasheet_29,900,3.7,4.2,900,2.75,900,331.9148936,779.7468354
datasheet_29,900,3.7,4.2,900,2.75,900,342.9787234,777.2151899
datasheet_29,900,3.7,4.2,900,2.75,900,356.5957447,774.6835443
datasheet_29,900,3.7,4.2,900,2.75,900,370.212766,772.1518987
datasheet_29,900,3.7,4.2,900,2.75,900,386.8085106,769.6202532
datasheet_29,900,3.7,4.2,900,2.75,900,404.6808511,767.0886076
datasheet_29,900,3.7,4.2,900,2.75,900,423.4042553,764.556962
datasheet_29,900,3.7,4.2,900,2.75,900,437.0212766,762.0253165
datasheet_29,900,3.7,4.2,900,2.75,900,449.3617021,759.4936709
datasheet_29,900,3.7,4.2,900,2.75,900,457.4468085,756.9620253
datasheet_29,900,3.7,4.2,900,2.75,900,468.0851064,754.4303797
datasheet_29,900,3.7,4.2,900,2.75,900,478.2978723,751.8987342
datasheet_29,900,3.7,4.2,900,2.75,900,487.6595745,749.3670886
datasheet_29,900,3.7,4.2,900,2.75,900,494.893617,746.835443
datasheet_3,3250,3.6,4.2,1625,2.5,3250,0.437317784,3245.755968
datasheet_3,3250,3.6,4.2,1625,2.5,3250,1.749271137,3236.472149
datasheet_3,3250,3.6,4.2,1625,2.5,3250,2.623906706,3227.188329
datasheet_3,3250,3.6,4.2,1625,2.5,3250,3.498542274,3217.904509
datasheet_3,3250,3.6,4.2,1625,2.5,3250,4.373177843,3208.62069
datasheet_3,3250,3.6,4.2,1625,2.5,3250,6.12244898,3199.33687
datasheet_3,3250,3.6,4.2,1625,2.5,3250,8.746355685,3180.769231
datasheet_3,3250,3.6,4.2,1625,2.5,3250,11.37026239,3171.485411
datasheet_3,3250,3.6,4.2,1625,2.5,3250,13.11953353,3162.201592
datasheet_3,3250,3.6,4.2,1625,2.5,3250,14.86880466,3152.917772
datasheet_3,3250,3.6,4.2,1625,2.5,3250,17.05539359,3143.633952
datasheet_3,3250,3.6,4.2,1625,2.5,3250,20.11661808,3134.350133
datasheet_3,3250,3.6,4.2,1625,2.5,3250,22.74052478,3125.066313
datasheet_3,3250,3.6,4.2,1625,2.5,3250,25.36443149,3115.782493
datasheet_3,3250,3.6,4.2,1625,2.5,3250,30.17492711,3106.498674
datasheet_3,3250,3.6,4.2,1625,2.5,3250,35.42274052,3087.931034
datasheet_3,3250,3.6,4.2,1625,2.5,3250,40.23323615,3078.647215
datasheet_3,3250,3.6,4.2,1625,2.5,3250,42.85714286,3069.363395
datasheet_3,3250,3.6,4.2,1625,2.5,3250,45.48104956,3060.079576
datasheet_3,3250,3.6,4.2,1625,2.5,3250,50.72886297,3050.795756
datasheet_3,3250,3.6,4.2,1625,2.5,3250,55.97667638,3041.511936
datasheet_3,3250,3.6,4.2,1625,2.5,3250,60.78717201,3022.944297
datasheet_3,3250,3.6,4.2,1625,2.5,3250,66.47230321,3013.660477
datasheet_3,3250,3.6,4.2,1625,2.5,3250,72.1574344,2995.092838
datasheet_3,3250,3.6,4.2,1625,2.5,3250,77.40524781,2985.809019
datasheet_3,3250,3.6,4.2,1625,2.5,3250,83.09037901,2976.525199
datasheet_3,3250,3.6,4.2,1625,2.5,3250,88.33819242,2957.95756
datasheet_3,3250,3.6,4.2,1625,2.5,3250,93.14868805,2948.67374
datasheet_3,3250,3.6,4.2,1625,2.5,3250,96.20991254,2939.38992
datasheet_3,3250,3.6,4.2,1625,2.5,3250,99.27113703,2930.106101
datasheet_3,3250,3.6,4.2,1625,2.5,3250,104.5189504,2920.822281
datasheet_3,3250,3.6,4.2,1625,2.5,3250,107.5801749,2911.538462
datasheet_3,3250,3.6,4.2,1625,2.5,3250,110.6413994,2902.254642
datasheet_3,3250,3.6,4.2,1625,2.5,3250,115.451895,2892.970822
datasheet_3,3250,3.6,4.2,1625,2.5,3250,120.2623907,2883.687003
datasheet_3,3250,3.6,4.2,1625,2.5,3250,123.3236152,2874.403183
datasheet_3,3250,3.6,4.2,1625,2.5,3250,126.3848397,2865.119363
datasheet_3,3250,3.6,4.2,1625,2.5,3250,131.6326531,2855.835544
datasheet_3,3250,3.6,4.2,1625,2.5,3250,136.8804665,2837.267905
datasheet_3,3250,3.6,4.2,1625,2.5,3250,142.5655977,2827.984085
datasheet_3,3250,3.6,4.2,1625,2.5,3250,146.0641399,2818.700265
datasheet_3,3250,3.6,4.2,1625,2.5,3250,148.6880466,2809.416446
datasheet_3,3250,3.6,4.2,1625,2.5,3250,153.0612245,2800.132626
datasheet_3,3250,3.6,4.2,1625,2.5,3250,158.3090379,2790.848806
datasheet_3,3250,3.6,4.2,1625,2.5,3250,163.9941691,2772.281167
datasheet_3,3250,3.6,4.2,1625,2.5,3250,169.2419825,2762.997347
datasheet_3,3250,3.6,4.2,1625,2.5,3250,172.303207,2753.713528
datasheet_3,3250,3.6,4.2,1625,2.5,3250,175.3644315,2744.429708
datasheet_3,3250,3.6,4.2,1625,2.5,3250,180.1749271,2735.145889
datasheet_3,3250,3.6,4.2,1625,2.5,3250,185.4227405,2725.862069
datasheet_3,3250,3.6,4.2,1625,2.5,3250,191.1078717,2707.29443
datasheet_3,3250,3.6,4.2,1625,2.5,3250,196.3556851,2698.01061
datasheet_3,3250,3.6,4.2,1625,2.5,3250,199.4169096,2688.72679
datasheet_3,3250,3.6,4.2,1625,2.5,3250,202.9154519,2679.442971
datasheet_3,3250,3.6,4.2,1625,2.5,3250,209.9125364,2670.159151
datasheet_3,3250,3.6,4.2,1625,2.5,3250,214.2857143,2660.875332
datasheet_3,3250,3.6,4.2,1625,2.5,3250,217.7842566,2651.591512
datasheet_3,3250,3.6,4.2,1625,2.5,3250,224.7813411,2642.307692
datasheet_3,3250,3.6,4.2,1625,2.5,3250,232.2157434,2633.023873
datasheet_3,3250,3.6,4.2,1625,2.5,3250,239.6501458,2614.456233
datasheet_3,3250,3.6,4.2,1625,2.5,3250,247.0845481,2605.172414
datasheet_3,3250,3.6,4.2,1625,2.5,3250,251.0204082,2595.888594
datasheet_3,3250,3.6,4.2,1625,2.5,3250,254.9562682,2586.604775
datasheet_3,3250,3.6,4.2,1625,2.5,3250,261.9533528,2577.320955
datasheet_3,3250,3.6,4.2,1625,2.5,3250,269.3877551,2568.037135
datasheet_3,3250,3.6,4.2,1625,2.5,3250,276.8221574,2549.469496
datasheet_3,3250,3.6,4.2,1625,2.5,3250,284.2565598,2540.185676
datasheet_3,3250,3.6,4.2,1625,2.5,3250,291.6909621,2521.618037
datasheet_3,3250,3.6,4.2,1625,2.5,3250,299.1253644,2512.334218
datasheet_3,3250,3.6,4.2,1625,2.5,3250,306.9970845,2493.766578
datasheet_3,3250,3.6,4.2,1625,2.5,3250,313.9941691,2484.482759
datasheet_3,3250,3.6,4.2,1625,2.5,3250,320.5539359,2475.198939
datasheet_3,3250,3.6,4.2,1625,2.5,3250,324.4897959,2465.915119
datasheet_3,3250,3.6,4.2,1625,2.5,3250,328.425656,2456.6313
datasheet_3,3250,3.6,4.2,1625,2.5,3250,335.4227405,2447.34748
datasheet_3,3250,3.6,4.2,1625,2.5,3250,339.3586006,2438.06366
datasheet_3,3250,3.6,4.2,1625,2.5,3250,343.2944606,2428.779841
datasheet_3,3250,3.6,4.2,1625,2.5,3250,350.2915452,2419.496021
datasheet_3,3250,3.6,4.2,1625,2.5,3250,355.1020408,2410.212202
datasheet_3,3250,3.6,4.2,1625,2.5,3250,359.0379009,2400.928382
datasheet_3,3250,3.6,4.2,1625,2.5,3250,365.1603499,2391.644562
datasheet_3,3250,3.6,4.2,1625,2.5,3250,372.5947522,2382.360743
datasheet_3,3250,3.6,4.2,1625,2.5,3250,380.0291545,2363.793103
datasheet_3,3250,3.6,4.2,1625,2.5,3250,387.4635569,2354.509284
datasheet_3,3250,3.6,4.2,1625,2.5,3250,394.8979592,2335.941645
datasheet_3,3250,3.6,4.2,1625,2.5,3250,403.6443149,2326.657825
datasheet_3,3250,3.6,4.2,1625,2.5,3250,413.7026239,2317.374005
datasheet_3,3250,3.6,4.2,1625,2.5,3250,423.3236152,2298.806366
datasheet_3,3250,3.6,4.2,1625,2.5,3250,433.3819242,2289.522546
datasheet_3,3250,3.6,4.2,1625,2.5,3250,443.4402332,2270.954907
datasheet_3,3250,3.6,4.2,1625,2.5,3250,453.4985423,2261.671088
datasheet_3,3250,3.6,4.2,1625,2.5,3250,459.1836735,2252.387268
datasheet_3,3250,3.6,4.2,1625,2.5,3250,464.4314869,2243.103448
datasheet_3,3250,3.6,4.2,1625,2.5,3250,474.4897959,2233.819629
datasheet_3,3250,3.6,4.2,1625,2.5,3250,484.548105,2224.535809
datasheet_3,3250,3.6,4.2,1625,2.5,3250,494.1690962,2205.96817
datasheet_3,3250,3.6,4.2,1625,2.5,3250,500.2915452,2196.68435
datasheet_4,2150,3.6,4.2,1505,2.75,2150,8.345534407,2149.549072
datasheet_4,2150,3.6,4.2,1505,2.75,2150,26.79355783,2130.981432
datasheet_4,2150,3.6,4.2,1505,2.75,2150,46.12005857,2121.697613
datasheet_4,2150,3.6,4.2,1505,2.75,2150,59.73645681,2103.129973
datasheet_4,2150,3.6,4.2,1505,2.75,2150,67.20351391,2093.846154
datasheet_4,2150,3.6,4.2,1505,2.75,2150,74.23133236,2075.278515
datasheet_4,2150,3.6,4.2,1505,2.75,2150,82.13762811,2065.994695
datasheet_4,2150,3.6,4.2,1505,2.75,2150,90.48316252,2047.427056
datasheet_4,2150,3.6,4.2,1505,2.75,2150,98.82869693,2038.143236
datasheet_4,2150,3.6,4.2,1505,2.75,2150,107.61347,2028.859416
datasheet_4,2150,3.6,4.2,1505,2.75,2150,116.398243,2010.291777
datasheet_4,2150,3.6,4.2,1505,2.75,2150,124.7437775,2001.007958
datasheet_4,2150,3.6,4.2,1505,2.75,2150,133.0893119,1982.440318
datasheet_4,2150,3.6,4.2,1505,2.75,2150,141.8740849,1973.156499
datasheet_4,2150,3.6,4.2,1505,2.75,2150,150.2196193,1954.588859
datasheet_4,2150,3.6,4.2,1505,2.75,2150,158.5651537,1945.30504
datasheet_4,2150,3.6,4.2,1505,2.75,2150,167.3499268,1926.737401
datasheet_4,2150,3.6,4.2,1505,2.75,2150,176.1346999,1917.453581
datasheet_4,2150,3.6,4.2,1505,2.75,2150,180.966325,1908.169761
datasheet_4,2150,3.6,4.2,1505,2.75,2150,184.9194729,1898.885942
datasheet_4,2150,3.6,4.2,1505,2.75,2150,192.8257687,1889.602122
datasheet_4,2150,3.6,4.2,1505,2.75,2150,203.3674963,1880.318302
datasheet_4,2150,3.6,4.2,1505,2.75,2150,215.22694,1861.750663
datasheet_4,2150,3.6,4.2,1505,2.75,2150,227.5256223,1852.466844
datasheet_4,2150,3.6,4.2,1505,2.75,2150,240.2635432,1833.899204
datasheet_4,2150,3.6,4.2,1505,2.75,2150,253.0014641,1824.615385
datasheet_4,2150,3.6,4.2,1505,2.75,2150,265.7393851,1806.047745
datasheet_4,2150,3.6,4.2,1505,2.75,2150,278.477306,1796.763926
datasheet_4,2150,3.6,4.2,1505,2.75,2150,291.2152269,1778.196286
datasheet_4,2150,3.6,4.2,1505,2.75,2150,301.317716,1768.912467
datasheet_4,2150,3.6,4.2,1505,2.75,2150,309.6632504,1759.628647
datasheet_4,2150,3.6,4.2,1505,2.75,2150,318.4480234,1741.061008
datasheet_4,2150,3.6,4.2,1505,2.75,2150,326.7935578,1731.777188
datasheet_4,2150,3.6,4.2,1505,2.75,2150,331.1859444,1722.493369
datasheet_4,2150,3.6,4.2,1505,2.75,2150,335.5783309,1713.209549
datasheet_4,2150,3.6,4.2,1505,2.75,2150,343.4846266,1703.925729
datasheet_4,2150,3.6,4.2,1505,2.75,2150,347.8770132,1694.64191
datasheet_4,2150,3.6,4.2,1505,2.75,2150,352.2693997,1685.35809
datasheet_4,2150,3.6,4.2,1505,2.75,2150,360.6149341,1676.074271
datasheet_4,2150,3.6,4.2,1505,2.75,2150,368.9604685,1657.506631
datasheet_4,2150,3.6,4.2,1505,2.75,2150,377.3060029,1648.222812
datasheet_4,2150,3.6,4.2,1505,2.75,2150,385.6515373,1638.938992
datasheet_4,2150,3.6,4.2,1505,2.75,2150,393.9970717,1620.371353
datasheet_4,2150,3.6,4.2,1505,2.75,2150,401.4641288,1611.087533
datasheet_4,2150,3.6,4.2,1505,2.75,2150,407.61347,1592.519894
datasheet_4,2150,3.6,4.2,1505,2.75,2150,413.7628111,1583.236074
datasheet_4,2150,3.6,4.2,1505,2.75,2150,417.2767204,1573.952255
datasheet_4,2150,3.6,4.2,1505,2.75,2150,420.7906296,1564.668435
datasheet_4,2150,3.6,4.2,1505,2.75,2150,426.5007321,1555.384615
datasheet_4,2150,3.6,4.2,1505,2.75,2150,429.5754026,1546.100796
datasheet_4,2150,3.6,4.2,1505,2.75,2150,433.0893119,1536.816976
datasheet_4,2150,3.6,4.2,1505,2.75,2150,438.7994143,1527.533156
datasheet_4,2150,3.6,4.2,1505,2.75,2150,442.3133236,1518.249337
datasheet_4,2150,3.6,4.2,1505,2.75,2150,445.8272328,1508.965517
datasheet_4,2150,3.6,4.2,1505,2.75,2150,451.0980966,1499.681698
datasheet_4,2150,3.6,4.2,1505,2.75,2150,457.2474378,1490.397878
datasheet_4,2150,3.6,4.2,1505,2.75,2150,463.8360176,1471.830239
datasheet_4,2150,3.6,4.2,1505,2.75,2150,469.9853587,1462.546419
datasheet_4,2150,3.6,4.2,1505,2.75,2150,476.1346999,1443.97878
datasheet_4,2150,3.6,4.2,1505,2.75,2150,481.8448023,1434.69496
datasheet_4,2150,3.6,4.2,1505,2.75,2150,485.3587116,1425.411141
datasheet_4,2150,3.6,4.2,1505,2.75,2150,488.8726208,1416.127321
datasheet_4,2150,3.6,4.2,1505,2.75,2150,494.5827233,1406.843501
datasheet_4,2150,3.6,4.2,1505,2.75,2150,498.9751098,1397.559682
datasheet_5,2750,3.6,4.2,1375,2.5,1375,0.437956204,2750
datasheet_5,2750,3.6,4.2,1375,2.5,1375,1.751824818,2731.578947
datasheet_5,2750,3.6,4.2,1375,2.5,1375,3.503649635,2722.368421
datasheet_5,2750,3.6,4.2,1375,2.5,1375,5.255474453,2713.157895
datasheet_5,2750,3.6,4.2,1375,2.5,1375,7.00729927,2703.947368
datasheet_5,2750,3.6,4.2,1375,2.5,1375,10.94890511,2694.736842
datasheet_5,2750,3.6,4.2,1375,2.5,1375,14.45255474,2685.526316
datasheet_5,2750,3.6,4.2,1375,2.5,1375,17.08029197,2676.315789
datasheet_5,2750,3.6,4.2,1375,2.5,1375,21.89781022,2667.105263
datasheet_5,2750,3.6,4.2,1375,2.5,1375,27.59124088,2657.894737
