#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_25,1010,3.7,4.2,1010,3,1010,44.01709402,920.7161125
datasheet_25,1010,3.7,4.2,1010,3,1010,47.43589744,917.5191816
datasheet_25,1010,3.7,4.2,1010,3,1010,50.85470085,914.3222506
datasheet_25,1010,3.7,4.2,1010,3,1010,54.7008547,911.1253197
datasheet_25,1010,3.7,4.2,1010,3,1010,57.69230769,907.9283887
datasheet_25,1010,3.7,4.2,1010,3,1010,61.11111111,904.7314578
datasheet_25,1010,3.7,4.2,1010,3,1010,63.67521368,901.5345269
datasheet_25,1010,3.7,4.2,1010,3,1010,67.09401709,898.3375959
datasheet_25,1010,3.7,4.2,1010,3,1010,73.93162393,895.140665
datasheet_25,1010,3.7,4.2,1010,3,1010,81.1965812,891.943734
datasheet_25,1010,3.7,4.2,1010,3,1010,86.75213675,888.7468031
datasheet_25,1010,3.7,4.2,1010,3,1010,92.73504274,885.5498721
datasheet_25,1010,3.7,4.2,1010,3,1010,96.58119658,882.3529412
datasheet_25,1010,3.7,4.2,1010,3,1010,99.57264957,879.1560102
datasheet_25,1010,3.7,4.2,1010,3,1010,109.4017094,875.9590793
datasheet_25,1010,3.7,4.2,1010,3,1010,122.2222222,872.7621483
datasheet_25,1010,3.7,4.2,1010,3,1010,132.4786325,869.5652174
datasheet_25,1010,3.7,4.2,1010,3,1010,146.1538462,866.3682864
datasheet_25,1010,3.7,4.2,1010,3,1010,159.4017094,863.1713555
datasheet_25,1010,3.7,4.2,1010,3,1010,172.6495726,859.9744246
datasheet_25,1010,3.7,4.2,1010,3,1010,182.9059829,856.7774936
datasheet_25,1010,3.7,4.2,1010,3,1010,194.8717949,853.5805627
datasheet_25,1010,3.7,4.2,1010,3,1010,208.5470085,850.3836317
datasheet_25,1010,3.7,4.2,1010,3,1010,223.5042735,847.1867008
datasheet_25,1010,3.7,4.2,1010,3,1010,239.3162393,843.9897698
datasheet_25,1010,3.7,4.2,1010,3,1010,252.5641026,840.7928389
datasheet_25,1010,3.7,4.2,1010,3,1010,266.2393162,837.5959079
datasheet_25,1010,3.7,4.2,1010,3,1010,280.3418803,834.398977
datasheet_25,1010,3.7,4.2,1010,3,1010,292.7350427,831.202046
datasheet_25,1010,3.7,4.2,1010,3,1010,311.965812,828.0051151
datasheet_25,1010,3.7,4.2,1010,3,1010,333.974359,824.8081841
datasheet_25,1010,3.7,4.2,1010,3,1010,355.5555556,821.6112532
datasheet_25,1010,3.7,4.2,1010,3,1010,373.9316239,818.4143223
datasheet_25,1010,3.7,4.2,1010,3,1010,394.017094,815.2173913
datasheet_25,1010,3.7,4.2,1010,3,1010,417.9487179,812.0204604
datasheet_25,1010,3.7,4.2,1010,3,1010,444.8717949,808.8235294
datasheet_25,1010,3.7,4.2,1010,3,1010,472.6495726,805.6265985
datasheet_25,1010,3.7,4.2,1010,3,1010,494.4444444,802.4296675
datasheet_26,1370,3.7,4.2,1370,2.75,1370,0,1370.535714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,0.853485064,1366.071429
datasheet_26,1370,3.7,4.2,1370,2.75,1370,1.706970128,1357.142857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,2.560455192,1348.214286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,3.413940256,1339.285714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,4.26742532,1330.357143
datasheet_26,1370,3.7,4.2,1370,2.75,1370,5.547652916,1325.892857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,6.827880512,1321.428571
datasheet_26,1370,3.7,4.2,1370,2.75,1370,7.681365576,1316.964286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,8.53485064,1312.5
datasheet_26,1370,3.7,4.2,1370,2.75,1370,9.815078236,1308.035714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,11.09530583,1303.571429
datasheet_26,1370,3.7,4.2,1370,2.75,1370,12.37553343,1299.107143
datasheet_26,1370,3.7,4.2,1370,2.75,1370,14.50924609,1294.642857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,16.64295875,1290.178571
datasheet_26,1370,3.7,4.2,1370,2.75,1370,18.34992888,1285.714286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,20.056899,1281.25
datasheet_26,1370,3.7,4.2,1370,2.75,1370,23.89758179,1276.785714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,26.03129445,1272.321429
datasheet_26,1370,3.7,4.2,1370,2.75,1370,27.31152205,1267.857143
datasheet_26,1370,3.7,4.2,1370,2.75,1370,29.01849218,1263.392857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,31.15220484,1258.928571
datasheet_26,1370,3.7,4.2,1370,2.75,1370,33.71266003,1254.464286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,39.68705548,1250
datasheet_26,1370,3.7,4.2,1370,2.75,1370,44.38122333,1245.535714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,48.64864865,1241.071429
datasheet_26,1370,3.7,4.2,1370,2.75,1370,56.33001422,1236.607143
datasheet_26,1370,3.7,4.2,1370,2.75,1370,64.43812233,1232.142857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,74.25320057,1227.678571
datasheet_26,1370,3.7,4.2,1370,2.75,1370,83.21479374,1223.214286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,91.74964438,1218.75
datasheet_26,1370,3.7,4.2,1370,2.75,1370,102.8449502,1214.285714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,115.6472262,1209.821429
datasheet_26,1370,3.7,4.2,1370,2.75,1370,132.2901849,1205.357143
datasheet_26,1370,3.7,4.2,1370,2.75,1370,149.3598862,1200.892857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,165.5761024,1196.428571
datasheet_26,1370,3.7,4.2,1370,2.75,1370,178.8051209,1191.964286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,193.7411095,1187.5
datasheet_26,1370,3.7,4.2,1370,2.75,1370,210.8108108,1183.035714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,230.0142248,1178.571429
datasheet_26,1370,3.7,4.2,1370,2.75,1370,250.4978663,1174.107143
datasheet_26,1370,3.7,4.2,1370,2.75,1370,267.5675676,1169.642857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,285.0640114,1165.178571
datasheet_26,1370,3.7,4.2,1370,2.75,1370,302.5604552,1160.714286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,315.7894737,1156.25
datasheet_26,1370,3.7,4.2,1370,2.75,1370,333.2859175,1151.785714
datasheet_26,1370,3.7,4.2,1370,2.75,1370,349.9288762,1147.321429
datasheet_26,1370,3.7,4.2,1370,2.75,1370,366.1450925,1142.857143
datasheet_26,1370,3.7,4.2,1370,2.75,1370,379.374111,1138.392857
datasheet_26,1370,3.7,4.2,1370,2.75,1370,394.7368421,1133.928571
datasheet_26,1370,3.7,4.2,1370,2.75,1370,421.1948791,1129.464286
datasheet_26,1370,3.7,4.2,1370,2.75,1370,455.3342817,1125
datasheet_26,1370,3.7,4.2,1370,2.75,1370,489.4736842,1120.535714
datasheet_27,700,3.7,4.2,700,2.75,700,0.85106383,717.5572519
datasheet_27,700,3.7,4.2,700,2.75,700,1.70212766,715.0127226
datasheet_27,700,3.7,4.2,700,2.75,700,2.553191489,712.4681934
datasheet_27,700,3.7,4.2,700,2.75,700,3.404255319,709.9236641
datasheet_27,700,3.7,4.2,700,2.75,700,4.255319149,707.3791349
datasheet_27,700,3.7,4.2,700,2.75,700,5.531914894,704.8346056
datasheet_27,700,3.7,4.2,700,2.75,700,7.234042553,702.2900763
datasheet_27,700,3.7,4.2,700,2.75,700,9.361702128,699.7455471
datasheet_27,700,3.7,4.2,700,2.75,700,12.34042553,697.2010178
datasheet_27,700,3.7,4.2,700,2.75,700,14.89361702,694.6564885
datasheet_27,700,3.7,4.2,700,2.75,700,17.44680851,692.1119593
datasheet_27,700,3.7,4.2,700,2.75,700,20.85106383,689.56743
datasheet_27,700,3.7,4.2,700,2.75,700,27.23404255,687.0229008
datasheet_27,700,3.7,4.2,700,2.75,700,36.59574468,684.4783715
datasheet_27,700,3.7,4.2,700,2.75,700,45.10638298,681.9338422
datasheet_27,700,3.7,4.2,700,2.75,700,54.46808511,679.389313
datasheet_27,700,3.7,4.2,700,2.75,700,64.68085106,676.8447837
datasheet_27,700,3.7,4.2,700,2.75,700,76.17021277,674.3002545
datasheet_27,700,3.7,4.2,700,2.75,700,88.08510638,671.7557252
datasheet_27,700,3.7,4.2,700,2.75,700,97.44680851,669.2111959
datasheet_27,700,3.7,4.2,700,2.75,700,105.5319149,666.6666667
datasheet_27,700,3.7,4.2,700,2.75,700,114.0425532,664.1221374
datasheet_27,700,3.7,4.2,700,2.75,700,120.4255319,661.5776081
datasheet_27,700,3.7,4.2,700,2.75,700,129.3617021,659.0330789
datasheet_27,700,3.7,4.2,700,2.75,700,137.4468085,656.4885496
datasheet_27,700,3.7,4.2,700,2.75,700,145.106383,653.9440204
datasheet_27,700,3.7,4.2,700,2.75,700,151.9148936,651.3994911
datasheet_27,700,3.7,4.2,700,2.75,700,159.1489362,648.8549618
datasheet_27,700,3.7,4.2,700,2.75,700,166.8085106,646.3104326
datasheet_27,700,3.7,4.2,700,2.75,700,175.7446809,643.7659033
datasheet_27,700,3.7,4.2,700,2.75,700,184.2553191,641.221374
datasheet_27,700,3.7,4.2,700,2.75,700,191.4893617,638.6768448
datasheet_27,700,3.7,4.2,700,2.75,700,198.7234043,636.1323155
datasheet_27,700,3.7,4.2,700,2.75,700,206.3829787,633.5877863
datasheet_27,700,3.7,4.2,700,2.75,700,212.7659574,631.043257
datasheet_27,700,3.7,4.2,700,2.75,700,221.2765957,628.4987277
datasheet_27,700,3.7,4.2,700,2.75,700,228.9361702,625.9541985
datasheet_27,700,3.7,4.2,700,2.75,700,236.5957447,623.4096692
datasheet_27,700,3.7,4.2,700,2.75,700,242.5531915,620.8651399
datasheet_27,700,3.7,4.2,700,2.75,700,249.3617021,618.3206107
datasheet_27,700,3.7,4.2,700,2.75,700,257.0212766,615.7760814
datasheet_27,700,3.7,4.2,700,2.75,700,265.106383,613.2315522
datasheet_27,700,3.7,4.2,700,2.75,700,273.1914894,610.6870229
datasheet_27,700,3.7,4.2,700,2.75,700,279.5744681,608.1424936
datasheet_27,700,3.7,4.2,700,2.75,700,286.8085106,605.5979644
datasheet_27,700,3.7,4.2,700,2.75,700,294.893617,603.0534351
datasheet_27,700,3.7,4.2,700,2.75,700,300.4255319,600.5089059
datasheet_27,700,3.7,4.2,700,2.75,700,307.6595745,597.9643766
datasheet_27,700,3.7,4.2,700,2.75,700,314.4680851,595.4198473
datasheet_27,700,3.7,4.2,700,2.75,700,320.8510638,592.8753181
datasheet_27,700,3.7,4.2,700,2.75,700,326.3829787,590.3307888
datasheet_27,700,3.7,4.2,700,2.75,700,331.9148936,587.7862595
datasheet_27,700,3.7,4.2,700,2.75,700,338.2978723,585.2417303
datasheet_27,700,3.7,4.2,700,2.75,700,345.5319149,582.697201
datasheet_27,700,3.7,4.2,700,2.75,700,352.3404255,580.1526718
datasheet_27,700,3.7,4.2,700,2.75,700,357.4468085,577.6081425
datasheet_27,700,3.7,4.2,700,2.75,700,363.4042553,575.0636132
datasheet_27,700,3.7,4.2,700,2.75,700,370.212766,572.519084
datasheet_27,700,3.7,4.2,700,2.75,700,376.1702128,569.9745547
datasheet_27,700,3.7,4.2,700,2.75,700,383.4042553,567.4300254
datasheet_27,700,3.7,4.2,700,2.75,700,389.787234,564.8854962
datasheet_27,700,3.7,4.2,700,2.75,700,395.7446809,562.3409669
datasheet_27,700,3.7,4.2,700,2.75,700,400.8510638,559.7964377
datasheet_27,700,3.7,4.2,700,2.75,700,405.5319149,557.2519084
datasheet_27,700,3.7,4.2,700,2.75,700,410.6382979,554.7073791
datasheet_27,700,3.7,4.2,700,2.75,700,416.1702128,552.1628499
datasheet_27,700,3.7,4.2,700,2.75,700,421.7021277,549.6183206
datasheet_27,700,3.7,4.2,700,2.75,700,425.5319149,547.0737913
datasheet_27,700,3.7,4.2,700,2.75,700,430.6382979,544.5292621
datasheet_27,700,3.7,4.2,700,2.75,700,435.7446809,541.9847328
datasheet_27,700,3.7,4.2,700,2.75,700,440.4255319,539.4402036
datasheet_27,700,3.7,4.2,700,2.75,700,445.9574468,536.8956743
datasheet_27,700,3.7,4.2,700,2.75,700,451.4893617,534.351145
datasheet_27,700,3.7,4.2,700,2.75,700,456.1702128,531.8066158
datasheet_27,700,3.7,4.2,700,2.75,700,460.4255319,529.2620865
datasheet_27,700,3.7,4.2,700,2.75,700,465.106383,526.7175573
datasheet_27,700,3.7,4.2,700,2.75,700,470.6382979,524.173028
datasheet_27,700,3.7,4.2,700,2.75,700,476.1702128,521.6284987
datasheet_27,700,3.7,4.2,700,2.75,700,481.2765957,519.0839695
datasheet_27,700,3.7,4.2,700,2.75,700,485.106383,516.5394402
datasheet_27,700,3.7,4.2,700,2.75,700,490.212766,513.9949109
datasheet_27,700,3.7,4.2,700,2.75,700,495.3191489,511.4503817
datasheet_27,700,3.7,4.2,700,2.75,700,497.8723404,508.9058524
datasheet_28,920,3.7,4.2,920,2.75,920,0,941.3265306
datasheet_28,920,3.7,4.2,920,2.75,920,0.853485064,933.6734694
datasheet_28,920,3.7,4.2,920,2.75,920,1.706970128,928.5714286
datasheet_28,920,3.7,4.2,920,2.75,920,2.560455192,926.0204082
datasheet_28,920,3.7,4.2,920,2.75,920,3.413940256,920.9183673
datasheet_28,920,3.7,4.2,920,2.75,920,4.26742532,918.3673469
datasheet_28,920,3.7,4.2,920,2.75,920,5.120910384,915.8163265
datasheet_28,920,3.7,4.2,920,2.75,920,6.40113798,913.2653061
datasheet_28,920,3.7,4.2,920,2.75,920,7.681365576,910.7142857
datasheet_28,920,3.7,4.2,920,2.75,920,8.961593172,908.1632653
datasheet_28,920,3.7,4.2,920,2.75,920,10.6685633,905.6122449
datasheet_28,920,3.7,4.2,920,2.75,920,11.9487909,903.0612245
datasheet_28,920,3.7,4.2,920,2.75,920,13.65576102,900.5102041
datasheet_28,920,3.7,4.2,920,2.75,920,15.36273115,897.9591837
datasheet_28,920,3.7,4.2,920,2.75,920,17.06970128,895.4081633
datasheet_28,920,3.7,4.2,920,2.75,920,20.48364154,892.8571429
datasheet_28,920,3.7,4.2,920,2.75,920,23.89758179,890.3061224
datasheet_28,920,3.7,4.2,920,2.75,920,26.88477952,887.755102
datasheet_28,920,3.7,4.2,920,2.75,920,31.57894737,885.2040816
datasheet_28,920,3.7,4.2,920,2.75,920,36.27311522,882.6530612
datasheet_28,920,3.7,4.2,920,2.75,920,41.3940256,880.1020408
datasheet_28,920,3.7,4.2,920,2.75,920,47.36842105,877.5510204
datasheet_28,920,3.7,4.2,920,2.75,920,53.3428165,875
datasheet_28,920,3.7,4.2,920,2.75,920,58.03698435,872.4489796
datasheet_28,920,3.7,4.2,920,2.75,920,64.0113798,869.8979592
datasheet_28,920,3.7,4.2,920,2.75,920,69.13229018,867.3469388
datasheet_28,920,3.7,4.2,920,2.75,920,73.82645804,864.7959184
datasheet_28,920,3.7,4.2,920,2.75,920,79.80085349,862.244898
datasheet_28,920,3.7,4.2,920,2.75,920,85.77524893,859.6938776
datasheet_28,920,3.7,4.2,920,2.75,920,91.32290185,857.1428571
datasheet_28,920,3.7,4.2,920,2.75,920,96.44381223,854.5918367
datasheet_28,920,3.7,4.2,920,2.75,920,102.8449502,852.0408163
datasheet_28,920,3.7,4.2,920,2.75,920,113.5135135,849.4897959
datasheet_28,920,3.7,4.2,920,2.75,920,125.8890469,846.9387755
datasheet_28,920,3.7,4.2,920,2.75,920,139.1180654,844.3877551
datasheet_28,920,3.7,4.2,920,2.75,920,148.5064011,841.8367347
datasheet_28,920,3.7,4.2,920,2.75,920,160.0284495,839.2857143
datasheet_28,920,3.7,4.2,920,2.75,920,171.1237553,836.7346939
datasheet_28,920,3.7,4.2,920,2.75,920,181.3655761,834.1836735
datasheet_28,920,3.7,4.2,920,2.75,920,194.1678521,831.6326531
datasheet_28,920,3.7,4.2,920,2.75,920,204.8364154,829.0816327
datasheet_28,920,3.7,4.2,920,2.75,920,213.371266,826.5306122
datasheet_28,920,3.7,4.2,920,2.75,920,221.0526316,823.9795918
datasheet_28,920,3.7,4.2,920,2.75,920,227.8805121,821.4285714
datasheet_28,920,3.7,4.2,920,2.75,920,236.8421053,818.877551
datasheet_28,920,3.7,4.2,920,2.75,920,245.8036984,816.3265306
datasheet_28,920,3.7,4.2,920,2.75,920,255.1920341,813.7755102
datasheet_28,920,3.7,4.2,920,2.75,920,262.0199147,811.2244898
datasheet_28,920,3.7,4.2,920,2.75,920,270.5547653,808.6734694
datasheet_28,920,3.7,4.2,920,2.75,920,278.6628734,806.122449
datasheet_28,920,3.7,4.2,920,2.75,920,285.9174964,803.5714286
datasheet_28,920,3.7,4.2,920,2.75,920,295.3058321,801.0204082
datasheet_28,920,3.7,4.2,920,2.75,920,305.5476529,798.4693878
datasheet_28,920,3.7,4.2,920,2.75,920,315.3627312,795.9183673
datasheet_28,920,3.7,4.2,920,2.75,920,325.1778094,793.3673469
datasheet_28,920,3.7,4.2,920,2.75,920,333.2859175,790.8163265
datasheet_28,920,3.7,4.2,920,2.75,920,343.5277383,788.2653061
datasheet_28,920,3.7,4.2,920,2.75,920,352.916074,785.7142857
datasheet_28,920,3.7,4.2,920,2.75,920,364.0113798,783.1632653
datasheet_28,920,3.7,4.2,920,2.75,920,372.1194879,780.6122449
datasheet_28,920,3.7,4.2,920,2.75,920,381.9345661,778.0612245
datasheet_28,920,3.7,4.2,920,2.75,920,390.8961593,775.5102041
datasheet_28,920,3.7,4.2,920,2.75,920,400.7112376,772.9591837
datasheet_28,920,3.7,4.2,920,2.75,920,411.3798009,770.4081633
datasheet_28,920,3.7,4.2,920,2.75,920,421.6216216,767.8571429
datasheet_28,920,3.7,4.2,920,2.75,920,430.5832148,765.3061224
datasheet_28,920,3.7,4.2,920,2.75,920,440.398293,762.755102
datasheet_28,920,3.7,4.2,920,2.75,920,448.5064011,760.2040816
datasheet_28,920,3.7,4.2,920,2.75,920,458.3214794,757.6530612
datasheet_28,920,3.7,4.2,920,2.75,920,468.9900427,755.1020408
datasheet_28,920,3.7,4.2,920,2.75,920,479.2318634,752.5510204
datasheet_28,920,3.7,4.2,920,2.75,920,487.3399716,750
datasheet_28,920,3.7,4.2,920,2.75,920,495.4480797,747.4489796
datasheet_29,900,3.7,4.2,900,2.75,900,0.85106383,891.1392405
datasheet_29,900,3.7,4.2,900,2.75,900,1.70212766,881.0126582
datasheet_29,900,3.7,4.2,900,2.75,900,2.553191489,878.4810127
datasheet_29,900,3.7,4.2,900,2.75,900,3.404255319,870.8860759
datasheet_29,900,3.7,4.2,900,2.75,900,4.255319149,863.2911392
datasheet_29,900,3.7,4.2,900,2.75,900,5.106382979,860.7594937
datasheet_29,900,3.7,4.2,900,2.75,900,5.957446809,855.6962025
datasheet_29,900,3.7,4.2,900,2.75,900,7.234042553,853.164557
datasheet_29,900,3.7,4.2,900,2.75,900,8.510638298,848.1012658
datasheet_29,900,3.7,4.2,900,2.75,900,9.361702128,845.5696203
datasheet_29,900,3.7,4.2,900,2.75,900,10.21276596,843.0379747
datasheet_29,900,3.7,4.2,900,2.75,900,11.06382979,840.5063291
datasheet_29,900,3.7,4.2,900,2.75,900,11.91489362,837.9746835
datasheet_29,900,3.7,4.2,900,2.75,900,13.19148936,835.443038
datasheet_29,900,3.7,4.2,900,2.75,900,14.89361702,832.9113924
datasheet_29,900,3.7,4.2,900,2.75,900,16.59574468,830.3797468
datasheet_29,900,3.7,4.2,900,2.75,900,18.29787234,827.8481013
datasheet_29,900,3.7,4.2,900,2.75,900,20.85106383,825.3164557
datasheet_29,900,3.7,4.2,900,2.75,900,23.82978723,822.7848101
datasheet_29,900,3.7,4.2,900,2.75,900,26.38297872,820.2531646
datasheet_29,900,3.7,4.2,900,2.75,900,28.93617021,817.721519
datasheet_29,900,3.7,4.2,900,2.75,900,42.12765957,815.1898734
datasheet_29,900,3.7,4.2,900,2.75,900,70.63829787,812.6582278
datasheet_29,900,3.7,4.2,900,2.75,900,105.106383,810.1265823
datasheet_29,900,3.7,4.2,900,2.75,900,126.3829787,807.5949367
datasheet_29,900,3.7,4.2,900,2.75,900,148.9361702,805.0632911
datasheet_29,900,3.7,4.2,900,2.75,900,169.787234,802.5316456
datasheet_29,900,3.7,4.2,900,2.75,900,189.3617021,800
datasheet_29,900,3.7,4.2,900,2.75,900,202.5531915,797.4683544
datasheet_29,900,3.7,4.2,900,2.75,900,220.4255319,794.9367089
datasheet_29,900,3.7,4.2,900,2.75,900,237.4468085,792.4050633
datasheet_29,900,3.7,4.2,900,2.75,900,255.3191489,789.8734177
datasheet_29,900,3.7,4.2,900,2.75,900,271.9148936,787.3417722
datasheet_29,900,3.7,4.2,900,2.75,900,293.9893617,784.8101266
datasheet_29,900,3.7,4.2,900,2.75,900,313.6170213,782.278481
datasheet_29,900,3.7,4.2,900,2.75,900,331.9148936,779.7468354
datasheet_29,900,3.7,4.2,900,2.75,900,342.9787234,777.2151899
datasheet_29,900,3.7,4.2,900,2.75,900,356.5957447,774.6835443
datasheet_29,900,3.7,4.2,900,2.75,900,370.212766,772.1518987
datasheet_29,900,3.7,4.2,900,2.75,900,386.8085106,769.6202532
datasheet_29,900,3.7,4.2,900,2.75,900,404.6808511,767.0886076
datasheet_29,900,3.7,4.2,900,2.75,900,423.4042553,764.556962
datasheet_29,900,3.7,4.2,900,2.75,900,437.0212766,762.0253165
datasheet_29,900,3.7,4.2,900,2.75,900,449.3617021,759.4936709
datasheet_29,900,3.7,4.2,900,2.75,900,457.4468085,756.9620253
datasheet_29,900,3.7,4.2,900,2.75,900,468.0851064,754.4303797
datasheet_29,900,3.7,4.2,900,2.75,900,478.2978723,751.8987342
datasheet_29,900,3.7,4.2,900,2.75,900,487.6595745,749.3670886
datasheet_29,900,3.7,4.2,900,2.75,900,494.893617,746.835443
datasheet_3,3250,3.6,4.2,1625,2.5,3250,0.437317784,3295.755968
datasheet_3,3250,3.6,4.2,1625,2.5,3250,1.749271137,3286.472149
datasheet_3,3250,3.6,4.2,1625,2.5,3250,2.623906706,3277.188329
datasheet_3,3250,3.6,4.2,1625,2.5,3250,3.498542274,3267.904509
datasheet_3,3250,3.6,4.2,1625,2.5,3250,4.373177843,3258.62069
datasheet_3,3250,3.6,4.2,1625,2.5,3250,6.12244898,3249.33687
datasheet_3,3250,3.6,4.2,1625,2.5,3250,8.746355685,3230.769231
datasheet_3,3250,3.6,4.2,1625,2.5,3250,11.37026239,3221.485411
datasheet_3,3250,3.6,4.2,1625,2.5,3250,13.11953353,3212.201592
datasheet_3,3250,3.6,4.2,1625,2.5,3250,14.86880466,3202.917772
datasheet_3,3250,3.6,4.2,1625,2.5,3250,17.05539359,3193.633952
datasheet_3,3250,3.6,4.2,1625,2.5,3250,20.11661808,3184.350133
datasheet_3,3250,3.6,4.2,1625,2.5,3250,22.74052478,3175.066313
datasheet_3,3250,3.6,4.2,1625,2.5,3250,25.36443149,3165.782493
datasheet_3,3250,3.6,4.2,1625,2.5,3250,30.17492711,3156.498674
datasheet_3,3250,3.6,4.2,1625,2.5,3250,35.42274052,3137.931034
datasheet_3,3250,3.6,4.2,1625,2.5,3250,40.23323615,3128.647215
datasheet_3,3250,3.6,4.2,1625,2.5,3250,42.85714286,3119.363395
datasheet_3,3250,3.6,4.2,1625,2.5,3250,45.48104956,3110.079576
datasheet_3,3250,3.6,4.2,1625,2.5,3250,50.72886297,3100.795756
datasheet_3,3250,3.6,4.2,1625,2.5,3250,55.97667638,3091.511936
datasheet_3,3250,3.6,4.2,1625,2.5,3250,60.78717201,3072.944297
datasheet_3,3250,3.6,4.2,1625,2.5,3250,66.47230321,3063.660477
datasheet_3,3250,3.6,4.2,1625,2.5,3250,72.1574344,3045.092838
datasheet_3,3250,3.6,4.2,1625,2.5,3250,77.40524781,3035.809019
datasheet_3,3250,3.6,4.2,1625,2.5,3250,83.09037901,3026.525199
datasheet_3,3250,3.6,4.2,1625,2.5,3250,88.33819242,3007.95756
datasheet_3,3250,3.6,4.2,1625,2.5,3250,93.14868805,2998.67374
datasheet_3,3250,3.6,4.2,1625,2.5,3250,96.20991254,2989.38992
datasheet_3,3250,3.6,4.2,1625,2.5,3250,99.27113703,2980.106101
datasheet_3,3250,3.6,4.2,1625,2.5,3250,104.5189504,2970.822281
datasheet_3,3250,3.6,4.2,1625,2.5,3250,107.5801749,2961.538462
datasheet_3,3250,3.6,4.2,1625,2.5,3250,110.6413994,2952.254642
datasheet_3,3250,3.6,4.2,1625,2.5,3250,115.451895,2942.970822
datasheet_3,3250,3.6,4.2,1625,2.5,3250,120.2623907,2933.687003
datasheet_3,3250,3.6,4.2,1625,2.5,3250,123.3236152,2924.403183
datasheet_3,3250,3.6,4.2,1625,2.5,3250,126.3848397,2915.119363
datasheet_3,3250,3.6,4.2,1625,2.5,3250,131.6326531,2905.835544
datasheet_3,3250,3.6,4.2,1625,2.5,3250,136.8804665,2887.267905
datasheet_3,3250,3.6,4.2,1625,2.5,3250,142.5655977,2877.984085
datasheet_3,3250,3.6,4.2,1625,2.5,3250,146.0641399,2868.700265
datasheet_3,3250,3.6,4.2,1625,2.5,3250,148.6880466,2859.416446
datasheet_3,3250,3.6,4.2,1625,2.5,3250,153.0612245,2850.132626
datasheet_3,3250,3.6,4.2,1625,2.5,3250,158.3090379,2840.848806
datasheet_3,3250,3.6,4.2,1625,2.5,3250,163.9941691,2822.281167
datasheet_3,3250,3.6,4.2,1625,2.5,3250,169.2419825,2812.997347
datasheet_3,3250,3.6,4.2,1625,2.5,3250,172.303207,2803.713528
datasheet_3,3250,3.6,4.2,1625,2.5,3250,175.3644315,2794.429708
datasheet_3,3250,3.6,4.2,1625,2.5,3250,180.1749271,2785.145889
datasheet_3,3250,3.6,4.2,1625,2.5,3250,185.4227405,2775.862069
datasheet_3,3250,3.6,4.2,1625,2.5,3250,191.1078717,2757.29443
datasheet_3,3250,3.6,4.2,1625,2.5,3250,196.3556851,2748.01061
datasheet_3,3250,3.6,4.2,1625,2.5,3250,199.4169096,2738.72679
datasheet_3,3250,3.6,4.2,1625,2.5,3250,202.9154519,2729.442971
datasheet_3,3250,3.6,4.2,1625,2.5,3250,209.9125364,2720.159151
datasheet_3,3250,3.6,4.2,1625,2.5,3250,214.2857143,2710.875332
datasheet_3,3250,3.6,4.2,1625,2.5,3250,217.7842566,2701.591512
datasheet_3,3250,3.6,4.2,1625,2.5,3250,224.7813411,2692.307692
datasheet_3,3250,3.6,4.2,1625,2.5,3250,232.2157434,2683.023873
datasheet_3,3250,3.6,4.2,1625,2.5,3250,239.6501458,2664.456233
datasheet_3,3250,3.6,4.2,1625,2.5,3250,247.0845481,2655.172414
datasheet_3,3250,3.6,4.2,1625,2.5,3250,251.0204082,2645.888594
datasheet_3,3250,3.6,4.2,1625,2.5,3250,254.9562682,2636.604775
datasheet_3,3250,3.6,4.2,1625,2.5,3250,261.9533528,2627.320955
datasheet_3,3250,3.6,4.2,1625,2.5,3250,269.3877551,2618.037135
datasheet_3,3250,3.6,4.2,1625,2.5,3250,276.8221574,2599.469496
datasheet_3,3250,3.6,4.2,1625,2.5,3250,284.2565598,2590.185676
datasheet_3,3250,3.6,4.2,1625,2.5,3250,291.6909621,2571.618037
datasheet_3,3250,3.6,4.2,1625,2.5,3250,299.1253644,2562.334218
datasheet_3,3250,3.6,4.2,1625,2.5,3250,306.9970845,2543.766578
